Link,Headline,Date,Description
https://www.cnn.com/2023/12/13/politics/e-jean-carroll-trump-immunity/index.html,Appeals court rejects Trump’s use of presidential immunity in E. Jean Carroll defamation lawsuit,"Dec 13, 2023",A federal appeals court rejected Donald Trump’s use of presidential immunity in a bid to dismiss a civil defamation lawsuit brought by former magazine columnist E. Jean Carroll.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-12-23/index.html,"December 12, 2023 Israel-Hamas war","Dec 12, 2023","The UN General Assembly voted overwhelmingly Tuesday to demand an immediate Gaza ceasefire in a rebuke to the United States, which last week blocked a similar Security Council resolution. Follow for live updates."
https://www.cnn.com/politics/live-news/desantis-cnn-town-hall-12-12-23/index.html,CNN town hall with Florida Gov. Ron DeSantis in Iowa,"Dec 12, 2023","Florida Gov. Ron DeSantis is participating in a CNN town hall tonight from Grand View University in Des Moines, Iowa, with just weeks until the pivotal Republican caucuses in the state. Follow here for the latest live news updates."
https://www.cnn.com/2023/12/12/politics/chris-sununu-nikki-haley-endorsement/index.html,"Sununu endorses Haley, hoping to slow Trump’s march to nomination","Dec 12, 2023","New Hampshire Gov. Chris Sununu endorsed Republican presidential candidate Nikki Haley at a town hall Tuesday night in Manchester, the latest step in his long-running effort to slow Donald Trump’s march to the 2024 GOP nomination."
https://www.cnn.com/2023/12/12/business/new-penn-president-larry-jameson/index.html,"UPenn names J. Larry Jameson as its interim president, replacing Liz Magill","Dec 12, 2023","The University of Pennsylvania’s board of trustees is tapping J. Larry Jameson, its longest serving dean, to immediately become the school’s interim president, replacing Liz Magill, following her resignation last weekend."
https://www.cnn.com/2023/12/12/politics/biden-campaign-sharpens-its-attacks-on-trump-over-abortion-restrictions/index.html,Biden campaign sharpens its attacks on Trump over abortion restrictions amid Texas case,"Dec 12, 2023",The Biden campaign is sharpening its efforts to call out former President Donald Trump for what it casts as “chaos and cruelty” on the issue of abortion as women across the country grapple with a patchwork of tightening restrictions.
https://www.cnn.com/2023/12/12/politics/supreme-court-trump-special-counsel/index.html,"US v. Trump will bring new political misery to the embattled Supreme Court, no matter what the justices do","Dec 12, 2023",Special counsel Jack Smith’s request to the Supreme Court on Monday thrusts the justices into a highly charged situation with a former president who has repeatedly tried to politicize the federal judiciary and use it for his ends.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-11-23/index.html,"December 11, 2023 Israel-Hamas war","Dec 11, 2023","The UN General Assembly will resume its emergency session Tuesday on Gaza, days after the United States vetoed a Security Council resolution calling for a ceasefire."
https://www.cnn.com/2023/12/11/politics/donald-trump-phone-data-january-6-special-counsel/index.html,Special counsel might use data from a phone Trump used on January 6 in election interference trial,"Dec 11, 2023","Special counsel Jack Smith may use data during Donald Trump’s election interference trial next year to show jurors when the former president was using Twitter on January 6, 2021, according to a court filing."
https://www.cnn.com/2023/12/12/politics/former-mar-a-lago-employee-special-counsel-trump/index.html,Exclusive: Former Mar-a-Lago employee-turned-witness repeatedly contacted by Trump and associates before documents charges,"Dec 11, 2023","Three months after the FBI seized classified records from Mar-a-Lago last August, a longtime employee of Donald Trump’s private club quit his job."
https://www.cnn.com/2023/12/11/politics/special-counsel-trump-jack-smith/index.html,Special counsel goes directly to Supreme Court to resolve whether Trump has immunity from prosecution,"Dec 11, 2023",Special counsel Jack Smith on Monday asked the Supreme Court to decide whether Donald Trump has any immunity from criminal prosecution for alleged crimes he committed while in office – the first time that the high court will weigh in on the ...
https://www.cnn.com/2023/12/11/opinions/trump-election-2024-dictator-cooper/index.html,"Opinion: Would Trump be a dictator in a second term? No, but he would be a disaster","Dec 11, 2023","Why America won’t be plunged into a dictatorship if Donald Trump is reelected in 2024, according to William Cooper."
https://www.cnn.com/2023/12/11/politics/donald-trump-scrapped-testimony-campaign/index.html,Trump’s scrapped testimony and busy week of campaigning preview balancing act he faces in 2024,"Dec 11, 2023",A last-minute announcement scrapping plans to testify at his New York civil fraud trial. A “Commit to Caucus” event in Iowa on Wednesday. A rally in New Hampshire next weekend.
https://www.cnn.com/2023/12/11/politics/cnn-polls-trump-biden-michigan-georgia/index.html,CNN Polls: Trump leads Biden in Michigan and Georgia as broad majorities hold negative views of the current president,"Dec 11, 2023","Former President Donald Trump has the upper hand over President Joe Biden in two critical battleground states – Michigan and Georgia – with broad majorities in both states holding negative views of the sitting president’s job performance, policy ..."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-10-23/index.html,"December 10, 2023 Israel-Hamas war","Dec 10, 2023","Clashes between the Israeli military and Hamas are taking place in multiple parts of the Gaza Strip, including in the main southern city of Khan Younis. Follow here for the latest live news updates."
https://www.cnn.com/2023/12/10/politics/trump-democracy-threat/index.html,Trump dismisses warnings that his victory would threaten democracy and says Biden is the real threat,"Dec 10, 2023",Former President Donald Trump on Saturday characterized warnings that his victory in 2024 would represent a threat to democracy as a “hoax” and “Democrat misinformation.”
https://www.cnn.com/2023/12/10/politics/trump-not-testifying-new-york-trial/index.html,Trump says he’s not testifying in his civil fraud trial Monday,"Dec 10, 2023",Former President Donald Trump wrote on his social media platform Sunday that he is no longer planning to testify in his civil fraud trial in New York on Monday.
https://www.cnn.com/2023/12/10/politics/trump-not-testifying-new-york-civil-fraud-trial/index.html,What to know about Trump’s decision to not testify again in New York civil fraud trial,"Dec 10, 2023","Former President Donald Trump was supposed to return Monday to testify at his New York civil fraud trial, but he made a surprise announcement Sunday that he would not be heading to New York to appear."
https://www.cnn.com/2023/12/10/americas/javier-milei-argentina-president-oath-intl/index.html,Javier Milei promises to begin ‘redrawing the ideas of freedom’ after inauguration as Argentina’s president,"Dec 10, 2023","Javier Milei has taken the oath of office as Argentina’s new president, sealing the ascent of a political newcomer who won popularity by advocating for shock reforms."
https://www.cnn.com/2023/12/10/politics/mccarthy/index.html,McCarthy doubles down on support for Trump but says 2024 campaign ‘can’t be about revenge’,"Dec 10, 2023",Former House Speaker Kevin McCarthy has doubled down on his support for former President Donald Trump in the 2024 presidential race.
https://www.cnn.com/2023/12/10/us/5-things-december-10-trnd/index.html,"Start your week smart: Tennessee tornadoes, UPenn president, Michigan school shooter, Trump gag order, sickle cell disease","Dec 10, 2023",CNN’s 5 Things brings you the news you need to start your week smart.
https://www.cnn.com/2023/12/10/opinions/trump-dictatorship-fears-galant/index.html,Opinion: The Trump dictatorship predictions,"Dec 10, 2023","In US politics, the past few weeks have been consumed by a hellish vision of a fate that could await America in the not-so-distant future, with multiple writers arguing that the possible return of Donald Trump to the White House would doom democracy."
https://www.cnn.com/2023/12/10/politics/biden-fundraisers/index.html,Biden is honing his attacks on Trump away from the cameras,"Dec 10, 2023","Standing on a raised patio in the middle of a Los Angeles backyard Friday night, President Biden had a warning for the collection of movie moguls, stars, politicians and plain wealthy Democrats who had opened their checkbooks to support his ..."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-09-23/index.html,"December 9, 2023 Israel-Hamas war","Dec 09, 2023","Israel’s military issued a new appeal for Gazans to leave areas of the southern city of Khan Younis, where fighting rages against Hamas."
https://www.cnn.com/business/live-news/liz-magill/index.html,University of Pennsylvania President Liz Magill resigns,"Dec 09, 2023","Liz Magill, the president of University of Pennsylvania, voluntarily stepped down from the helm of the Ivy League school on Saturday, according to an announcement from board chair Scott Bok."
